   Coefficients of polinom: T=K1+K2*(1000.0/R)+...+K7*[(1000.0/R)]**6+... 
__________________________________________________________________________

K1 = -0.083187789728981443
K2 = 24.182243855786509800
K3 = -151.734762541018426000
K4 = 858.858483688905835000
K5 = -2147.159007154405120000
K6 = 2843.009190287441020000
K7 = -1069.679393261671070000
__________________________				               K248-15
		           Calibrated (1.5 - 300 K), I measur.= 10.00 µA
TMi Carbon Ceramic Sensor (CCS), type A2, N 836

  6740.00   2.122    6180.00   2.320    5620.00   2.575    5060.00   2.917
  6730.00   2.125    6170.00   2.324    5610.00   2.580    5050.00   2.924
  6720.00   2.128    6160.00   2.328    5600.00   2.585    5040.00   2.931
  6710.00   2.132    6150.00   2.332    5590.00   2.591    5030.00   2.939
  6700.00   2.135    6140.00   2.336    5580.00   2.596    5020.00   2.946
  6690.00   2.138    6130.00   2.340    5570.00   2.601    5010.00   2.953
  6680.00   2.141    6120.00   2.344    5560.00   2.607    5000.00   2.961
  6670.00   2.144    6110.00   2.348    5550.00   2.612    4990.00   2.968
  6660.00   2.148    6100.00   2.352    5540.00   2.618    4980.00   2.976
  6650.00   2.151    6090.00   2.356    5530.00   2.623    4970.00   2.983
  6640.00   2.154    6080.00   2.361    5520.00   2.628    4960.00   2.991
  6630.00   2.157    6070.00   2.365    5510.00   2.634    4950.00   2.998
  6620.00   2.161    6060.00   2.369    5500.00   2.640    4940.00   3.006
  6610.00   2.164    6050.00   2.373    5490.00   2.645    4930.00   3.014
  6600.00   2.167    6040.00   2.377    5480.00   2.651    4920.00   3.021
  6590.00   2.171    6030.00   2.382    5470.00   2.656    4910.00   3.029
  6580.00   2.174    6020.00   2.386    5460.00   2.662    4900.00   3.037
  6570.00   2.177    6010.00   2.390    5450.00   2.668    4890.00   3.045
  6560.00   2.181    6000.00   2.394    5440.00   2.673    4880.00   3.053
  6550.00   2.184    5990.00   2.399    5430.00   2.679    4870.00   3.061
  6540.00   2.187    5980.00   2.403    5420.00   2.685    4860.00   3.069
  6530.00   2.191    5970.00   2.408    5410.00   2.691    4850.00   3.077
  6520.00   2.194    5960.00   2.412    5400.00   2.697    4840.00   3.085
  6510.00   2.198    5950.00   2.416    5390.00   2.703    4830.00   3.094
  6500.00   2.201    5940.00   2.421    5380.00   2.708    4820.00   3.102
  6490.00   2.205    5930.00   2.425    5370.00   2.714    4810.00   3.110
  6480.00   2.208    5920.00   2.430    5360.00   2.720    4800.00   3.119
  6470.00   2.212    5910.00   2.434    5350.00   2.726    4790.00   3.127
  6460.00   2.215    5900.00   2.439    5340.00   2.732    4780.00   3.136
  6450.00   2.219    5890.00   2.443    5330.00   2.739    4770.00   3.144
  6440.00   2.222    5880.00   2.448    5320.00   2.745    4760.00   3.153
  6430.00   2.226    5870.00   2.452    5310.00   2.751    4750.00   3.161
  6420.00   2.229    5860.00   2.457    5300.00   2.757    4740.00   3.170
  6410.00   2.233    5850.00   2.462    5290.00   2.763    4730.00   3.179


  4720.00   3.188    4160.00   3.798    3600.00   4.761    3040.00   6.478
  4710.00   3.197    4150.00   3.811    3590.00   4.783    3030.00   6.520
  4700.00   3.206    4140.00   3.825    3580.00   4.806    3020.00   6.564
  4690.00   3.215    4130.00   3.839    3570.00   4.829    3010.00   6.607
  4680.00   3.224    4120.00   3.852    3560.00   4.851    3000.00   6.652
  4670.00   3.233    4110.00   3.866    3550.00   4.875    2990.00   6.697
  4660.00   3.242    4100.00   3.880    3540.00   4.898    2980.00   6.743
  4650.00   3.251    4090.00   3.894    3530.00   4.922    2970.00   6.789
  4640.00   3.261    4080.00   3.908    3520.00   4.945    2960.00   6.836
  4630.00   3.270    4070.00   3.923    3510.00   4.970    2950.00   6.884
  4620.00   3.279    4060.00   3.937    3500.00   4.994    2940.00   6.932
  4610.00   3.289    4050.00   3.952    3490.00   5.018    2930.00   6.981
  4600.00   3.299    4040.00   3.966    3480.00   5.043    2920.00   7.031
  4590.00   3.308    4030.00   3.981    3470.00   5.069    2910.00   7.082
  4580.00   3.318    4020.00   3.996    3460.00   5.094    2900.00   7.133
  4570.00   3.328    4010.00   4.011    3450.00   5.120    2890.00   7.185
  4560.00   3.338    4000.00   4.026    3440.00   5.146    2880.00   7.238
  4550.00   3.348    3990.00   4.042    3430.00   5.172    2870.00   7.291
  4540.00   3.358    3980.00   4.057    3420.00   5.198    2860.00   7.346
  4530.00   3.368    3970.00   4.073    3410.00   5.225    2850.00   7.401
  4520.00   3.378    3960.00   4.089    3400.00   5.252    2840.00   7.457
  4510.00   3.388    3950.00   4.104    3390.00   5.280    2830.00   7.514
  4500.00   3.398    3940.00   4.120    3380.00   5.308    2820.00   7.572
  4490.00   3.409    3930.00   4.137    3370.00   5.336    2810.00   7.631
  4480.00   3.419    3920.00   4.153    3360.00   5.364    2800.00   7.691
  4470.00   3.430    3910.00   4.169    3350.00   5.393    2790.00   7.751
  4460.00   3.440    3900.00   4.186    3340.00   5.422    2780.00   7.813
  4450.00   3.451    3890.00   4.203    3330.00   5.451    2770.00   7.875
  4440.00   3.462    3880.00   4.219    3320.00   5.481    2760.00   7.939
  4430.00   3.472    3870.00   4.236    3310.00   5.511    2750.00   8.004
  4420.00   3.483    3860.00   4.254    3300.00   5.541    2740.00   8.069
  4410.00   3.494    3850.00   4.271    3290.00   5.572    2730.00   8.136
  4400.00   3.505    3840.00   4.288    3280.00   5.603    2720.00   8.204
  4390.00   3.517    3830.00   4.306    3270.00   5.635    2710.00   8.273
  4380.00   3.528    3820.00   4.324    3260.00   5.666    2700.00   8.343
  4370.00   3.539    3810.00   4.342    3250.00   5.699    2690.00   8.415
  4360.00   3.551    3800.00   4.360    3240.00   5.731    2680.00   8.488
  4350.00   3.562    3790.00   4.378    3230.00   5.764    2670.00   8.561
