   Coefficients of polinom: T=K1+K2*(1000.0/R)+...+K7*[(1000.0/R)]**6+... 
__________________________________________________________________________

K1 = 0.465207232364264200
K2 = 9.502532581012928860
K3 = -20.974005020689219200
K4 = 226.778322260361165000
K5 = -597.868652229197323000
K6 = 891.037118933163583000
K7 = -238.813496846938506000
__________________________				               K248-13
		           Calibrated (1.5 - 300 K), I measur.= 10.00 µA
TMi Carbon Ceramic Sensor (CCS), type A2, N 834

  7780.00   1.689    7220.00   1.805    6660.00   1.948    6100.00   2.128
  7770.00   1.691    7210.00   1.808    6650.00   1.951    6090.00   2.131
  7760.00   1.692    7200.00   1.810    6640.00   1.954    6080.00   2.135
  7750.00   1.694    7190.00   1.812    6630.00   1.957    6070.00   2.138
  7740.00   1.696    7180.00   1.814    6620.00   1.960    6060.00   2.142
  7730.00   1.698    7170.00   1.817    6610.00   1.963    6050.00   2.146
  7720.00   1.700    7160.00   1.819    6600.00   1.965    6040.00   2.149
  7710.00   1.702    7150.00   1.822    6590.00   1.968    6030.00   2.153
  7700.00   1.704    7140.00   1.824    6580.00   1.971    6020.00   2.157
  7690.00   1.706    7130.00   1.826    6570.00   1.974    6010.00   2.161
  7680.00   1.708    7120.00   1.829    6560.00   1.977    6000.00   2.164
  7670.00   1.710    7110.00   1.831    6550.00   1.980    5990.00   2.168
  7660.00   1.712    7100.00   1.833    6540.00   1.983    5980.00   2.172
  7650.00   1.714    7090.00   1.836    6530.00   1.986    5970.00   2.176


  5960.00   2.180    5400.00   2.427    4840.00   2.761    4280.00   3.233
  5950.00   2.183    5390.00   2.432    4830.00   2.768    4270.00   3.243
  5940.00   2.187    5380.00   2.437    4820.00   2.775    4260.00   3.253
  5930.00   2.191    5370.00   2.443    4810.00   2.782    4250.00   3.264
  5920.00   2.195    5360.00   2.448    4800.00   2.789    4240.00   3.274
  5910.00   2.199    5350.00   2.453    4790.00   2.796    4230.00   3.285
  5900.00   2.203    5340.00   2.458    4780.00   2.803    4220.00   3.295
  5890.00   2.207    5330.00   2.463    4770.00   2.811    4210.00   3.306
  5880.00   2.211    5320.00   2.469    4760.00   2.818    4200.00   3.317
  5870.00   2.215    5310.00   2.474    4750.00   2.825    4190.00   3.327
  5860.00   2.219    5300.00   2.479    4740.00   2.833    4180.00   3.338
  5850.00   2.223    5290.00   2.485    4730.00   2.840    4170.00   3.349
  5840.00   2.227    5280.00   2.490    4720.00   2.848    4160.00   3.360
  5830.00   2.231    5270.00   2.496    4710.00   2.855    4150.00   3.372
  5820.00   2.235    5260.00   2.501    4700.00   2.863    4140.00   3.383
  5810.00   2.239    5250.00   2.506    4690.00   2.871    4130.00   3.394
  5800.00   2.244    5240.00   2.512    4680.00   2.878    4120.00   3.406
  5790.00   2.248    5230.00   2.518    4670.00   2.886    4110.00   3.417
  5780.00   2.252    5220.00   2.523    4660.00   2.894    4100.00   3.429
  5770.00   2.256    5210.00   2.529    4650.00   2.902    4090.00   3.440
  5760.00   2.260    5200.00   2.534    4640.00   2.910    4080.00   3.452
  5750.00   2.265    5190.00   2.540    4630.00   2.918    4070.00   3.464
  5740.00   2.269    5180.00   2.546    4620.00   2.926    4060.00   3.476
  5730.00   2.273    5170.00   2.551    4610.00   2.934    4050.00   3.488
  5720.00   2.277    5160.00   2.557    4600.00   2.942    4040.00   3.500
  5710.00   2.282    5150.00   2.563    4590.00   2.950    4030.00   3.512
  5700.00   2.286    5140.00   2.569    4580.00   2.958    4020.00   3.525
  5690.00   2.290    5130.00   2.575    4570.00   2.966    4010.00   3.537
  5680.00   2.295    5120.00   2.581    4560.00   2.975    4000.00   3.550
  5670.00   2.299    5110.00   2.587    4550.00   2.983    3990.00   3.562
  5660.00   2.304    5100.00   2.593    4540.00   2.992    3980.00   3.575
  5650.00   2.308    5090.00   2.599    4530.00   3.000    3970.00   3.588
  5640.00   2.313    5080.00   2.605    4520.00   3.009    3960.00   3.601
  5630.00   2.317    5070.00   2.611    4510.00   3.017    3950.00   3.614
  5620.00   2.322    5060.00   2.617    4500.00   3.026    3940.00   3.627
  5610.00   2.326    5050.00   2.623    4490.00   3.035    3930.00   3.641
  5600.00   2.331    5040.00   2.629    4480.00   3.043    3920.00   3.654
  5590.00   2.335    5030.00   2.635    4470.00   3.052    3910.00   3.668
  5580.00   2.340    5020.00   2.642    4460.00   3.061    3900.00   3.681
  5570.00   2.345    5010.00   2.648    4450.00   3.070    3890.00   3.695
  5560.00   2.349    5000.00   2.654    4440.00   3.079    3880.00   3.709
  5550.00   2.354    4990.00   2.661    4430.00   3.088    3870.00   3.723
  5540.00   2.359    4980.00   2.667    4420.00   3.097    3860.00   3.737
  5530.00   2.363    4970.00   2.673    4410.00   3.107    3850.00   3.751
  5520.00   2.368    4960.00   2.680    4400.00   3.116    3840.00   3.766
  5510.00   2.373    4950.00   2.686    4390.00   3.125    3830.00   3.780
  5500.00   2.378    4940.00   2.693    4380.00   3.135    3820.00   3.795
  5490.00   2.383    4930.00   2.700    4370.00   3.144    3810.00   3.809
  5480.00   2.387    4920.00   2.706    4360.00   3.154    3800.00   3.824
  5470.00   2.392    4910.00   2.713    4350.00   3.163    3790.00   3.839
  5460.00   2.397    4900.00   2.720    4340.00   3.173    3780.00   3.854
  5450.00   2.402    4890.00   2.726    4330.00   3.183    3770.00   3.870
  5440.00   2.407    4880.00   2.733    4320.00   3.193    3760.00   3.885
  5430.00   2.412    4870.00   2.740    4310.00   3.203    3750.00   3.900
  5420.00   2.417    4860.00   2.747    4300.00   3.213    3740.00   3.916
  5410.00   2.422    4850.00   2.754    4290.00   3.223    3730.00   3.932


  3720.00   3.948    3160.00   5.151    2600.00   7.563    2040.00  14.181
  3710.00   3.964    3150.00   5.180    2590.00   7.628    2030.00  14.394
  3700.00   3.980    3140.00   5.209    2580.00   7.694    2020.00  14.612
  3690.00   3.997    3130.00   5.239    2570.00   7.761    2010.00  14.837
  3680.00   4.013    3120.00   5.269    2560.00   7.829    2000.00  15.067
  3670.00   4.030    3110.00   5.299    2550.00   7.898    1990.00  15.303
  3660.00   4.047    3100.00   5.330    2540.00   7.969    1980.00  15.546
