970.00, 300.507
980.00, 285.528
990.00, 271.378
1000.00, 258.012
1010.00, 245.382
1020.00, 233.448
1030.00, 222.168
1040.00, 211.506
1050.00, 201.424
1060.00, 191.891
1070.00, 182.873
1080.00, 174.342
1090.00, 166.269
1100.00, 158.627
1110.00, 151.393
1120.00, 144.542
1130.00, 138.052
1140.00, 131.904
1150.00, 126.077
1160.00, 120.554
1170.00, 115.316
1180.00, 110.349
1190.00, 105.636
1200.00, 101.164
1210.00, 96.919
1220.00, 92.888
1230.00, 89.060
1240.00, 85.423
1250.00, 81.967
1260.00, 78.682
1270.00, 75.558
1280.00, 72.587
1290.00, 69.760
1300.00, 67.070
1310.00, 64.510
1320.00, 62.071
1330.00, 59.749
1340.00, 57.536
1350.00, 55.427
1360.00, 53.417
1370.00, 51.499
1380.00, 49.671
1390.00, 47.926
1400.00, 46.260
1410.00, 44.670
1420.00, 43.152
1430.00, 41.701
1440.00, 40.315
1450.00, 38.990
1460.00, 37.724
1470.00, 36.512
1480.00, 35.353
1490.00, 34.244
1500.00, 33.182
1510.00, 32.165
1520.00, 31.191
1530.00, 30.258
1540.00, 29.364
1550.00, 28.507
1560.00, 27.685
1570.00, 26.896
1580.00, 26.139
1590.00, 25.413
1600.00, 24.716
1610.00, 24.046
1620.00, 23.403
1630.00, 22.785
1640.00, 22.191
1650.00, 21.619
1660.00, 21.070
1670.00, 20.541
1680.00, 20.032
1690.00, 19.543
1700.00, 19.071
1710.00, 18.617
1720.00, 18.179
1730.00, 17.758
1740.00, 17.351
1750.00, 16.959
1760.00, 16.581
1770.00, 16.216
1780.00, 15.864
1790.00, 15.524
1800.00, 15.195
1810.00, 14.878
1820.00, 14.572
1830.00, 14.275
1840.00, 13.989
1850.00, 13.712
1860.00, 13.444
1870.00, 13.185
1880.00, 12.934
1890.00, 12.691
1900.00, 12.456
1910.00, 12.228
1920.00, 12.007
1930.00, 11.793
1940.00, 11.585
1950.00, 11.384
1960.00, 11.189
1970.00, 11.000
1980.00, 10.816
1990.00, 10.637
2000.00, 10.464
2010.00, 10.296
2020.00, 10.132
2030.00, 9.973
2040.00, 9.819
2050.00, 9.669
2060.00, 9.523
2070.00, 9.381
2080.00, 9.243
2090.00, 9.108
2100.00, 8.977
2110.00, 8.850
2120.00, 8.725
2130.00, 8.604
2140.00, 8.486
2150.00, 8.372
2160.00, 8.260
2170.00, 8.150
2180.00, 8.044
2190.00, 7.940
2200.00, 7.838
2210.00, 7.739
2220.00, 7.643
2230.00, 7.548
2240.00, 7.456
2250.00, 7.366
2260.00, 7.278
2270.00, 7.192
2280.00, 7.108
2290.00, 7.026
2300.00, 6.946
2310.00, 6.868
2320.00, 6.791
2330.00, 6.716
2340.00, 6.642
2350.00, 6.570
2360.00, 6.500
2370.00, 6.431
2380.00, 6.363
2390.00, 6.297
2400.00, 6.232
2410.00, 6.169
2420.00, 6.106
2430.00, 6.045
2440.00, 5.985
2450.00, 5.927
2460.00, 5.869
2470.00, 5.813
2480.00, 5.758
2490.00, 5.703
2500.00, 5.650
2510.00, 5.598
2520.00, 5.546
2530.00, 5.496
2540.00, 5.446
2550.00, 5.398
2560.00, 5.350
2570.00, 5.303
2580.00, 5.257
2590.00, 5.212
2600.00, 5.168
2610.00, 5.124
