   Coefficients of polinom: T=K1+K2*(1000.0/R)+...+K7*[(1000.0/R)]**6+... 
__________________________________________________________________________

K1 = 0.588716889491479378
K2 = 8.567853660002583640
K3 = 1.506104777101427320
K4 = 119.492667975369841000
K5 = -341.493488006293774000
K6 = 649.994883868843317000
K7 = -179.574823462637141000
__________________________				               K248-16
		           Calibrated (1.5 - 300 K), I measur.= 10.00 µA
TMi Carbon Ceramic Sensor (CCS), type A2, N 837

  9280.00   1.642    8720.00   1.725    8160.00   1.822    7600.00   1.937
  9270.00   1.643    8710.00   1.726    8150.00   1.823    7590.00   1.939
  9260.00   1.645    8700.00   1.728    8140.00   1.825    7580.00   1.941
  9250.00   1.646    8690.00   1.730    8130.00   1.827    7570.00   1.943
  9240.00   1.648    8680.00   1.731    8120.00   1.829    7560.00   1.946
  9230.00   1.649    8670.00   1.733    8110.00   1.831    7550.00   1.948
  9220.00   1.650    8660.00   1.734    8100.00   1.833    7540.00   1.950
  9210.00   1.652    8650.00   1.736    8090.00   1.835    7530.00   1.953
  9200.00   1.653    8640.00   1.738    8080.00   1.837    7520.00   1.955
  9190.00   1.655    8630.00   1.739    8070.00   1.839    7510.00   1.957
  9180.00   1.656    8620.00   1.741    8060.00   1.841    7500.00   1.960
  9170.00   1.657    8610.00   1.743    8050.00   1.843    7490.00   1.962
  9160.00   1.659    8600.00   1.744    8040.00   1.845    7480.00   1.964
  9150.00   1.660    8590.00   1.746    8030.00   1.846    7470.00   1.967


  7460.00   1.969    6900.00   2.115    6340.00   2.296    5780.00   2.525
  7450.00   1.971    6890.00   2.118    6330.00   2.299    5770.00   2.530
  7440.00   1.974    6880.00   2.121    6320.00   2.303    5760.00   2.534
  7430.00   1.976    6870.00   2.124    6310.00   2.307    5750.00   2.539
  7420.00   1.978    6860.00   2.127    6300.00   2.310    5740.00   2.544
  7410.00   1.981    6850.00   2.130    6290.00   2.314    5730.00   2.548
  7400.00   1.983    6840.00   2.133    6280.00   2.318    5720.00   2.553
  7390.00   1.986    6830.00   2.136    6270.00   2.321    5710.00   2.558
  7380.00   1.988    6820.00   2.138    6260.00   2.325    5700.00   2.563
  7370.00   1.990    6810.00   2.141    6250.00   2.329    5690.00   2.568
  7360.00   1.993    6800.00   2.144    6240.00   2.333    5680.00   2.572
  7350.00   1.995    6790.00   2.147    6230.00   2.336    5670.00   2.577
  7340.00   1.998    6780.00   2.150    6220.00   2.340    5660.00   2.582
  7330.00   2.000    6770.00   2.154    6210.00   2.344    5650.00   2.587
  7320.00   2.003    6760.00   2.157    6200.00   2.348    5640.00   2.592
  7310.00   2.005    6750.00   2.160    6190.00   2.352    5630.00   2.597
  7300.00   2.008    6740.00   2.163    6180.00   2.356    5620.00   2.602
  7290.00   2.010    6730.00   2.166    6170.00   2.359    5610.00   2.607
  7280.00   2.013    6720.00   2.169    6160.00   2.363    5600.00   2.612
  7270.00   2.015    6710.00   2.172    6150.00   2.367    5590.00   2.617
  7260.00   2.018    6700.00   2.175    6140.00   2.371    5580.00   2.622
  7250.00   2.020    6690.00   2.178    6130.00   2.375    5570.00   2.627
  7240.00   2.023    6680.00   2.181    6120.00   2.379    5560.00   2.633
  7230.00   2.025    6670.00   2.184    6110.00   2.383    5550.00   2.638
  7220.00   2.028    6660.00   2.188    6100.00   2.387    5540.00   2.643
  7210.00   2.031    6650.00   2.191    6090.00   2.391    5530.00   2.648
  7200.00   2.033    6640.00   2.194    6080.00   2.395    5520.00   2.653
  7190.00   2.036    6630.00   2.197    6070.00   2.399    5510.00   2.659
  7180.00   2.038    6620.00   2.200    6060.00   2.403    5500.00   2.664
  7170.00   2.041    6610.00   2.204    6050.00   2.407    5490.00   2.669
  7160.00   2.044    6600.00   2.207    6040.00   2.411    5480.00   2.675
  7150.00   2.046    6590.00   2.210    6030.00   2.416    5470.00   2.680
  7140.00   2.049    6580.00   2.213    6020.00   2.420    5460.00   2.685
  7130.00   2.051    6570.00   2.217    6010.00   2.424    5450.00   2.691
  7120.00   2.054    6560.00   2.220    6000.00   2.428    5440.00   2.696
  7110.00   2.057    6550.00   2.223    5990.00   2.432    5430.00   2.702
  7100.00   2.059    6540.00   2.227    5980.00   2.436    5420.00   2.707
  7090.00   2.062    6530.00   2.230    5970.00   2.441    5410.00   2.713
  7080.00   2.065    6520.00   2.233    5960.00   2.445    5400.00   2.719
  7070.00   2.068    6510.00   2.237    5950.00   2.449    5390.00   2.724
  7060.00   2.070    6500.00   2.240    5940.00   2.453    5380.00   2.730
  7050.00   2.073    6490.00   2.243    5930.00   2.458    5370.00   2.736
  7040.00   2.076    6480.00   2.247    5920.00   2.462    5360.00   2.741
  7030.00   2.078    6470.00   2.250    5910.00   2.466    5350.00   2.747
  7020.00   2.081    6460.00   2.254    5900.00   2.471    5340.00   2.753
  7010.00   2.084    6450.00   2.257    5890.00   2.475    5330.00   2.759
  7000.00   2.087    6440.00   2.260    5880.00   2.480    5320.00   2.764
  6990.00   2.090    6430.00   2.264    5870.00   2.484    5310.00   2.770
  6980.00   2.092    6420.00   2.267    5860.00   2.489    5300.00   2.776
  6970.00   2.095    6410.00   2.271    5850.00   2.493    5290.00   2.782
  6960.00   2.098    6400.00   2.274    5840.00   2.497    5280.00   2.788
  6950.00   2.101    6390.00   2.278    5830.00   2.502    5270.00   2.794
  6940.00   2.104    6380.00   2.281    5820.00   2.507    5260.00   2.800
  6930.00   2.106    6370.00   2.285    5810.00   2.511    5250.00   2.806
  6920.00   2.109    6360.00   2.289    5800.00   2.516    5240.00   2.812
  6910.00   2.112    6350.00   2.292    5790.00   2.520    5230.00   2.818


  5220.00   2.824    4660.00   3.232    4100.00   3.817    3540.00   4.726
  5210.00   2.831    4650.00   3.240    4090.00   3.829    3530.00   4.747
  5200.00   2.837    4640.00   3.249    4080.00   3.842    3520.00   4.768
  5190.00   2.843    4630.00   3.258    4070.00   3.855    3510.00   4.789
  5180.00   2.849    4620.00   3.266    4060.00   3.868    3500.00   4.811
  5170.00   2.856    4610.00   3.275    4050.00   3.881    3490.00   4.833
  5160.00   2.862    4600.00   3.284    4040.00   3.895    3480.00   4.854
  5150.00   2.868    4590.00   3.293    4030.00   3.908    3470.00   4.877
  5140.00   2.875    4580.00   3.302    4020.00   3.922    3460.00   4.899
  5130.00   2.881    4570.00   3.311    4010.00   3.935    3450.00   4.922
  5120.00   2.888    4560.00   3.320    4000.00   3.949    3440.00   4.944
  5110.00   2.894    4550.00   3.329    3990.00   3.963    3430.00   4.967
  5100.00   2.901    4540.00   3.339    3980.00   3.977    3420.00   4.991
  5090.00   2.907    4530.00   3.348    3970.00   3.991    3410.00   5.014
  5080.00   2.914    4520.00   3.357    3960.00   4.005    3400.00   5.038
  5070.00   2.921    4510.00   3.367    3950.00   4.019    3390.00   5.062
  5060.00   2.927    4500.00   3.376    3940.00   4.033    3380.00   5.086
  5050.00   2.934    4490.00   3.386    3930.00   4.048    3370.00   5.111
  5040.00   2.941    4480.00   3.395    3920.00   4.063    3360.00   5.136
  5030.00   2.948    4470.00   3.405    3910.00   4.077    3350.00   5.161
  5020.00   2.955    4460.00   3.415    3900.00   4.092    3340.00   5.186
  5010.00   2.962    4450.00   3.425    3890.00   4.107    3330.00   5.212
  5000.00   2.969    4440.00   3.435    3880.00   4.122    3320.00   5.238
  4990.00   2.976    4430.00   3.444    3870.00   4.138    3310.00   5.264
  4980.00   2.983    4420.00   3.455    3860.00   4.153    3300.00   5.291
  4970.00   2.990    4410.00   3.465    3850.00   4.169    3290.00   5.317
  4960.00   2.997    4400.00   3.475    3840.00   4.184    3280.00   5.345
  4950.00   3.004    4390.00   3.485    3830.00   4.200    3270.00   5.372
  4940.00   3.011    4380.00   3.495    3820.00   4.216    3260.00   5.400
  4930.00   3.018    4370.00   3.506    3810.00   4.232    3250.00   5.428
  4920.00   3.026    4360.00   3.516    3800.00   4.248    3240.00   5.456
  4910.00   3.033    4350.00   3.527    3790.00   4.265    3230.00   5.485
  4900.00   3.040    4340.00   3.537    3780.00   4.281    3220.00   5.514
  4890.00   3.048    4330.00   3.548    3770.00   4.298    3210.00   5.543
  4880.00   3.055    4320.00   3.559    3760.00   4.315    3200.00   5.573
  4870.00   3.063    4310.00   3.570    3750.00   4.332    3190.00   5.603
  4860.00   3.070    4300.00   3.580    3740.00   4.349    3180.00   5.634
  4850.00   3.078    4290.00   3.591    3730.00   4.366    3170.00   5.664
  4840.00   3.086    4280.00   3.603    3720.00   4.383    3160.00   5.695
  4830.00   3.093    4270.00   3.614    3710.00   4.401    3150.00   5.727
  4820.00   3.101    4260.00   3.625    3700.00   4.419    3140.00   5.759
  4810.00   3.109    4250.00   3.636    3690.00   4.437    3130.00   5.791
  4800.00   3.117    4240.00   3.648    3680.00   4.455    3120.00   5.824
  4790.00   3.125    4230.00   3.659    3670.00   4.473    3110.00   5.857
  4780.00   3.132    4220.00   3.671    3660.00   4.491    3100.00   5.891
  4770.00   3.140    4210.00   3.682    3650.00   4.510    3090.00   5.925
  4760.00   3.148    4200.00   3.694    3640.00   4.529    3080.00   5.959
  4750.00   3.157    4190.00   3.706    3630.00   4.547    3070.00   5.994
  4740.00   3.165    4180.00   3.718    3620.00   4.567    3060.00   6.029
  4730.00   3.173    4170.00   3.730    3610.00   4.586    3050.00   6.065
  4720.00   3.181    4160.00   3.742    3600.00   4.605    3040.00   6.101
  4710.00   3.189    4150.00   3.754    3590.00   4.625    3030.00   6.137
  4700.00   3.198    4140.00   3.766    3580.00   4.645    3020.00   6.175
  4690.00   3.206    4130.00   3.779    3570.00   4.665    3010.00   6.212
  4680.00   3.215    4120.00   3.791    3560.00   4.685    3000.00   6.250
  4670.00   3.223    4110.00   3.804    3550.00   4.706    2990.00   6.289


  2980.00   6.328    2420.00   9.798    1860.00  20.529    1300.00  80.752
  2970.00   6.368    2410.00   9.895    1850.00  20.894    1290.00  83.468
  2960.00   6.408    2400.00   9.994    1840.00  21.271    1280.00  86.307
  2950.00   6.448    2390.00  10.096    1830.00  21.658    1270.00  89.275
  2940.00   6.490    2380.00  10.199    1820.00  22.057    1260.00  92.379
  2930.00   6.532    2370.00  10.304    1810.00  22.468    1250.00  95.627
  2920.00   6.574    2360.00  10.411    1800.00  22.891    1240.00  99.027
  2910.00   6.617    2350.00  10.521    1790.00  23.328    1230.00  102.587
  2900.00   6.661    2340.00  10.632    1780.00  23.777    1220.00  106.316
  2890.00   6.705    2330.00  10.746    1770.00  24.241    1210.00  110.223
  2880.00   6.750    2320.00  10.862    1760.00  24.719    1200.00  114.318
  2870.00   6.795    2310.00  10.981    1750.00  25.212    1190.00  118.613
  2860.00   6.841    2300.00  11.102    1740.00  25.720    1180.00  123.118
  2850.00   6.888    2290.00  11.226    1730.00  26.245    1170.00  127.846
  2840.00   6.935    2280.00  11.352    1720.00  26.787    1160.00  132.810
  2830.00   6.984    2270.00  11.481    1710.00  27.346    1150.00  138.023
  2820.00   7.032    2260.00  11.613    1700.00  27.924    1140.00  143.501
  2810.00   7.082    2250.00  11.748    1690.00  28.520    1130.00  149.259
  2800.00   7.132    2240.00  11.886    1680.00  29.136    1120.00  155.313
  2790.00   7.183    2230.00  12.026    1670.00  29.773    1110.00  161.682
  2780.00   7.235    2220.00  12.170    1660.00  30.431    1100.00  168.385
  2770.00   7.288    2210.00  12.317    1650.00  31.111    1090.00  175.442
  2760.00   7.341    2200.00  12.467    1640.00  31.815    1080.00  182.875
  2750.00   7.396    2190.00  12.621    1630.00  32.543    1070.00  190.708
  2740.00   7.451    2180.00  12.778    1620.00  33.296    1060.00  198.966
  2730.00   7.507    2170.00  12.939    1610.00  34.075    1050.00  207.676
  2720.00   7.564    2160.00  13.103    1600.00  34.882    1040.00  216.866
  2710.00   7.621    2150.00  13.272    1590.00  35.717    1030.00  226.567
  2700.00   7.680    2140.00  13.444    1580.00  36.583    1020.00  236.813
  2690.00   7.740    2130.00  13.620    1570.00  37.479    1010.00  247.638
  2680.00   7.800    2120.00  13.801    1560.00  38.408    1000.00  259.082
  2670.00   7.862    2110.00  13.986    1550.00  39.371    990.00  271.185
  2660.00   7.924    2100.00  14.175    1540.00  40.369    980.00  283.990
  2650.00   7.988    2090.00  14.369    1530.00  41.405    970.00  297.547
  2640.00   8.052    2080.00  14.568    1520.00  42.479    960.00  311.904
  2630.00   8.118    2070.00  14.772    1510.00  43.594
  2620.00   8.185    2060.00  14.980    1500.00  44.751
  2610.00   8.253    2050.00  15.194    1490.00  45.952
  2600.00   8.322    2040.00  15.414    1480.00  47.200
  2590.00   8.392    2030.00  15.639    1470.00  48.496
  2580.00   8.464    2020.00  15.869    1460.00  49.843
  2570.00   8.536    2010.00  16.106    1450.00  51.244
  2560.00   8.610    2000.00  16.349    1440.00  52.700
  2550.00   8.686    1990.00  16.598    1430.00  54.214
  2540.00   8.762    1980.00  16.854    1420.00  55.790
  2530.00   8.840    1970.00  17.117    1410.00  57.430
  2520.00   8.920    1960.00  17.386    1400.00  59.137
  2510.00   9.000    1950.00  17.663    1390.00  60.916
  2500.00   9.083    1940.00  17.948    1380.00  62.768
  2490.00   9.166    1930.00  18.240    1370.00  64.698
  2480.00   9.252    1920.00  18.540    1360.00  66.710
  2470.00   9.338    1910.00  18.849    1350.00  68.808
  2460.00   9.427    1900.00  19.166    1340.00  70.997
  2450.00   9.517    1890.00  19.493    1330.00  73.281
  2440.00   9.609    1880.00  19.828    1320.00  75.664
  2430.00   9.703    1870.00  20.174    1310.00  78.153
