970.00, 312.030
980.00, 297.240
990.00, 283.290
1000.00, 270.127
1010.00, 257.700
1020.00, 245.962
1030.00, 234.871
1040.00, 224.385
1050.00, 214.467
1060.00, 205.083
1070.00, 196.200
1080.00, 187.787
1090.00, 179.815
1100.00, 172.260
1110.00, 165.095
1120.00, 158.297
1130.00, 151.846
1140.00, 145.721
1150.00, 139.903
1160.00, 134.375
1170.00, 129.120
1180.00, 124.122
1190.00, 119.367
1200.00, 114.842
1210.00, 110.533
1220.00, 106.430
1230.00, 102.520
1240.00, 98.793
1250.00, 95.239
1260.00, 91.849
1270.00, 88.614
1280.00, 85.526
1290.00, 82.578
1300.00, 79.761
1310.00, 77.070
1320.00, 74.497
1330.00, 72.037
1340.00, 69.683
1350.00, 67.431
1360.00, 65.276
1370.00, 63.211
1380.00, 61.234
1390.00, 59.340
1400.00, 57.524
1410.00, 55.783
1420.00, 54.114
1430.00, 52.512
1440.00, 50.975
1450.00, 49.499
1460.00, 48.082
1470.00, 46.721
1480.00, 45.413
1490.00, 44.156
1500.00, 42.947
1510.00, 41.785
1520.00, 40.666
1530.00, 39.590
1540.00, 38.554
1550.00, 37.557
1560.00, 36.597
1570.00, 35.671
1580.00, 34.779
1590.00, 33.920
1600.00, 33.091
1610.00, 32.292
1620.00, 31.521
1630.00, 30.777
1640.00, 30.058
1650.00, 29.365
1660.00, 28.695
1670.00, 28.048
1680.00, 27.423
1690.00, 26.819
1700.00, 26.235
1710.00, 25.670
1720.00, 25.124
1730.00, 24.595
1740.00, 24.084
1750.00, 23.589
1760.00, 23.109
1770.00, 22.645
1780.00, 22.195
1790.00, 21.760
1800.00, 21.337
1810.00, 20.928
1820.00, 20.531
1830.00, 20.146
1840.00, 19.773
1850.00, 19.411
1860.00, 19.059
1870.00, 18.718
1880.00, 18.387
1890.00, 18.065
1900.00, 17.752
1910.00, 17.448
1920.00, 17.153
1930.00, 16.867
1940.00, 16.588
1950.00, 16.316
1960.00, 16.053
1970.00, 15.796
1980.00, 15.546
1990.00, 15.303
2000.00, 15.067
2010.00, 14.837
2020.00, 14.612
2030.00, 14.394
2040.00, 14.181
2050.00, 13.974
2060.00, 13.772
2070.00, 13.575
2080.00, 13.383
2090.00, 13.195
2100.00, 13.013
2110.00, 12.834
2120.00, 12.661
2130.00, 12.491
2140.00, 12.325
2150.00, 12.164
2160.00, 12.006
2170.00, 11.851
2180.00, 11.701
2190.00, 11.554
2200.00, 11.410
2210.00, 11.269
2220.00, 11.132
2230.00, 10.998
2240.00, 10.867
2250.00, 10.738
2260.00, 10.613
2270.00, 10.490
2280.00, 10.370
2290.00, 10.252
2300.00, 10.137
2310.00, 10.024
2320.00, 9.914
2330.00, 9.806
2340.00, 9.700
2350.00, 9.596
2360.00, 9.495
2370.00, 9.395
2380.00, 9.298
2390.00, 9.202
2400.00, 9.108
2410.00, 9.016
2420.00, 8.926
2430.00, 8.838
2440.00, 8.751
2450.00, 8.666
2460.00, 8.583
2470.00, 8.501
2480.00, 8.421
2490.00, 8.342
2500.00, 8.265
2510.00, 8.189
2520.00, 8.114
2530.00, 8.041
2540.00, 7.969
2550.00, 7.898
2560.00, 7.829
2570.00, 7.761
2580.00, 7.694
2590.00, 7.628
2600.00, 7.563
2610.00, 7.500
2620.00, 7.437
2630.00, 7.376
2640.00, 7.315
2650.00, 7.256
2660.00, 7.197
2670.00, 7.140
2680.00, 7.083
2690.00, 7.027
2700.00, 6.973
2710.00, 6.919
2720.00, 6.865
2730.00, 6.813
2740.00, 6.762
2750.00, 6.711
2760.00, 6.661
2770.00, 6.612
2780.00, 6.564
2790.00, 6.516
2800.00, 6.469
2810.00, 6.423
2820.00, 6.377
2830.00, 6.333
2840.00, 6.288
2850.00, 6.245
2860.00, 6.202
2870.00, 6.159
2880.00, 6.118
2890.00, 6.077
2900.00, 6.036
2910.00, 5.996
2920.00, 5.957
2930.00, 5.918
2940.00, 5.879
2950.00, 5.841
2960.00, 5.804
2970.00, 5.767
2980.00, 5.731
2990.00, 5.695
3000.00, 5.660
3010.00, 5.625
3020.00, 5.590
3030.00, 5.556
3040.00, 5.523
3050.00, 5.489
3060.00, 5.457
3070.00, 5.424
3080.00, 5.392
3090.00, 5.361
3100.00, 5.330
3110.00, 5.299
3120.00, 5.269
3130.00, 5.239
3140.00, 5.209
3150.00, 5.180
3160.00, 5.151
3170.00, 5.122
3180.00, 5.094
3190.00, 5.066
3200.00, 5.039
3210.00, 5.011
3220.00, 4.984
3230.00, 4.958
3240.00, 4.931
3250.00, 4.905
3260.00, 4.880
3270.00, 4.854
3280.00, 4.829
3290.00, 4.804
3300.00, 4.780
3310.00, 4.755
3320.00, 4.731
3330.00, 4.708
3340.00, 4.684
3350.00, 4.661
3360.00, 4.638
3370.00, 4.615
3380.00, 4.592
3390.00, 4.570
3400.00, 4.548
3410.00, 4.526
3420.00, 4.505
3430.00, 4.483
3440.00, 4.462
3450.00, 4.441
3460.00, 4.421
3470.00, 4.400
3480.00, 4.380
3490.00, 4.360
3500.00, 4.340
3510.00, 4.320
3520.00, 4.301
3530.00, 4.281
3540.00, 4.262
3550.00, 4.243
3560.00, 4.225
3570.00, 4.206
3580.00, 4.188
3590.00, 4.169
3600.00, 4.151
3610.00, 4.134
3620.00, 4.116
3630.00, 4.098
3640.00, 4.081
3650.00, 4.064
3660.00, 4.047
3670.00, 4.030
3680.00, 4.013
3690.00, 3.997
3700.00, 3.980
3710.00, 3.964
3720.00, 3.948
3730.00, 3.932
3740.00, 3.916
3750.00, 3.900
3760.00, 3.885
3770.00, 3.870
3780.00, 3.854
3790.00, 3.839
3800.00, 3.824
3810.00, 3.809
3820.00, 3.795
3830.00, 3.780
3840.00, 3.766
3850.00, 3.751
3860.00, 3.737
3870.00, 3.723
3880.00, 3.709
3890.00, 3.695
3900.00, 3.681
3910.00, 3.668
3920.00, 3.654
3930.00, 3.641
3940.00, 3.627
3950.00, 3.614
3960.00, 3.601
3970.00, 3.588
3980.00, 3.575
3990.00, 3.562
4000.00, 3.550
4010.00, 3.537
4020.00, 3.525
4030.00, 3.512
4040.00, 3.500
4050.00, 3.488
4060.00, 3.476
4070.00, 3.464
4080.00, 3.452
4090.00, 3.440
4100.00, 3.429
4110.00, 3.417
4120.00, 3.406
4130.00, 3.394
4140.00, 3.383
4150.00, 3.372
4160.00, 3.360
4170.00, 3.349
4180.00, 3.338
4190.00, 3.327
4200.00, 3.317
4210.00, 3.306
4220.00, 3.295
4230.00, 3.285
4240.00, 3.274
4250.00, 3.264
4260.00, 3.253
4270.00, 3.243
4280.00, 3.233
4290.00, 3.223
4300.00, 3.213
4310.00, 3.203
4320.00, 3.193
4330.00, 3.183
4340.00, 3.173
4350.00, 3.163
4360.00, 3.154
4370.00, 3.144
4380.00, 3.135
4390.00, 3.125
4400.00, 3.116
4410.00, 3.107
4420.00, 3.097
4430.00, 3.088
4440.00, 3.079
4450.00, 3.070
4460.00, 3.061
4470.00, 3.052
4480.00, 3.043
4490.00, 3.035
4500.00, 3.026
