   Coefficients of polinom: T=K1+K2*(1000.0/R)+...+K7*[(1000.0/R)]**6+... 
__________________________________________________________________________

K1 = 0.500081365611549700
K2 = 7.940394735953304920
K3 = -10.659370236797258300
K4 = 192.569644795730710000
K5 = -546.058075794950128000
K6 = 883.720059717074037000
K7 = -259.152913645841181000
__________________________				               K248-14
		           Calibrated (1.5 - 300 K), I measur.= 10.00 µA
TMi Carbon Ceramic Sensor (CCS), type A2, N 835

Measured   R,Ohm 8653.020 7946.860 7418.390 6047.780 5000.350 4472.510 
  7750.00   1.640    7190.00   1.756    6630.00   1.899    6070.00   2.080
  7740.00   1.642    7180.00   1.758    6620.00   1.902    6060.00   2.083
  7730.00   1.644    7170.00   1.761    6610.00   1.905    6050.00   2.087
  7720.00   1.646    7160.00   1.763    6600.00   1.908    6040.00   2.091
  7710.00   1.647    7150.00   1.765    6590.00   1.911    6030.00   2.094
  7700.00   1.649    7140.00   1.768    6580.00   1.914    6020.00   2.098
  7690.00   1.651    7130.00   1.770    6570.00   1.917    6010.00   2.102
  7680.00   1.653    7120.00   1.772    6560.00   1.920    6000.00   2.106
  7670.00   1.655    7110.00   1.775    6550.00   1.923    5990.00   2.109
  7660.00   1.657    7100.00   1.777    6540.00   1.925    5980.00   2.113
  7650.00   1.659    7090.00   1.779    6530.00   1.928    5970.00   2.117
  7640.00   1.661    7080.00   1.782    6520.00   1.931    5960.00   2.121
  7630.00   1.663    7070.00   1.784    6510.00   1.934    5950.00   2.125
  7620.00   1.665    7060.00   1.787    6500.00   1.937    5940.00   2.129
  7610.00   1.667    7050.00   1.789    6490.00   1.940    5930.00   2.132
  7600.00   1.669    7040.00   1.791    6480.00   1.943    5920.00   2.136
  7590.00   1.671    7030.00   1.794    6470.00   1.947    5910.00   2.140
  7580.00   1.673    7020.00   1.796    6460.00   1.950    5900.00   2.144
  7570.00   1.675    7010.00   1.799    6450.00   1.953    5890.00   2.148
  7560.00   1.677    7000.00   1.801    6440.00   1.956    5880.00   2.152
  7550.00   1.679    6990.00   1.804    6430.00   1.959    5870.00   2.156
  7540.00   1.681    6980.00   1.806    6420.00   1.962    5860.00   2.160
  7530.00   1.683    6970.00   1.809    6410.00   1.965    5850.00   2.164
  7520.00   1.685    6960.00   1.811    6400.00   1.968    5840.00   2.168
  7510.00   1.687    6950.00   1.814    6390.00   1.971    5830.00   2.172
  7500.00   1.689    6940.00   1.816    6380.00   1.974    5820.00   2.176
  7490.00   1.691    6930.00   1.819    6370.00   1.978    5810.00   2.180
  7480.00   1.693    6920.00   1.821    6360.00   1.981    5800.00   2.185
  7470.00   1.695    6910.00   1.824    6350.00   1.984    5790.00   2.189
  7460.00   1.697    6900.00   1.826    6340.00   1.987    5780.00   2.193
  7450.00   1.699    6890.00   1.829    6330.00   1.991    5770.00   2.197
  7440.00   1.701    6880.00   1.832    6320.00   1.994    5760.00   2.201
  7430.00   1.703    6870.00   1.834    6310.00   1.997    5750.00   2.205
  7420.00   1.706    6860.00   1.837    6300.00   2.000    5740.00   2.210
  7410.00   1.708    6850.00   1.839    6290.00   2.004    5730.00   2.214
  7400.00   1.710    6840.00   1.842    6280.00   2.007    5720.00   2.218
  7390.00   1.712    6830.00   1.845    6270.00   2.010    5710.00   2.223
  7380.00   1.714    6820.00   1.847    6260.00   2.014    5700.00   2.227
  7370.00   1.716    6810.00   1.850    6250.00   2.017    5690.00   2.231
  7360.00   1.718    6800.00   1.852    6240.00   2.020    5680.00   2.236
  7350.00   1.721    6790.00   1.855    6230.00   2.024    5670.00   2.240
  7340.00   1.723    6780.00   1.858    6220.00   2.027    5660.00   2.244
  7330.00   1.725    6770.00   1.861    6210.00   2.030    5650.00   2.249
  7320.00   1.727    6760.00   1.863    6200.00   2.034    5640.00   2.253
  7310.00   1.729    6750.00   1.866    6190.00   2.037    5630.00   2.258
  7300.00   1.731    6740.00   1.869    6180.00   2.041    5620.00   2.262


  5610.00   2.267    5050.00   2.564    4490.00   2.976    3930.00   3.586
  5600.00   2.271    5040.00   2.570    4480.00   2.985    3920.00   3.600
  5590.00   2.276    5030.00   2.576    4470.00   2.994    3910.00   3.613
  5580.00   2.281    5020.00   2.582    4460.00   3.003    3900.00   3.627
  5570.00   2.285    5010.00   2.589    4450.00   3.012    3890.00   3.641
  5560.00   2.290    5000.00   2.595    4440.00   3.021    3880.00   3.655
  5550.00   2.295    4990.00   2.601    4430.00   3.030    3870.00   3.669
  5540.00   2.299    4980.00   2.608    4420.00   3.039    3860.00   3.683
  5530.00   2.304    4970.00   2.614    4410.00   3.049    3850.00   3.698
  5520.00   2.309    4960.00   2.621    4400.00   3.058    3840.00   3.712
  5510.00   2.314    4950.00   2.627    4390.00   3.067    3830.00   3.727
  5500.00   2.318    4940.00   2.634    4380.00   3.077    3820.00   3.741
  5490.00   2.323    4930.00   2.640    4370.00   3.086    3810.00   3.756
  5480.00   2.328    4920.00   2.647    4360.00   3.096    3800.00   3.771
  5470.00   2.333    4910.00   2.654    4350.00   3.106    3790.00   3.786
  5460.00   2.338    4900.00   2.660    4340.00   3.115    3780.00   3.802
  5450.00   2.343    4890.00   2.667    4330.00   3.125    3770.00   3.817
  5440.00   2.348    4880.00   2.674    4320.00   3.135    3760.00   3.833
  5430.00   2.353    4870.00   2.681    4310.00   3.145    3750.00   3.848
  5420.00   2.358    4860.00   2.688    4300.00   3.155    3740.00   3.864
  5410.00   2.363    4850.00   2.695    4290.00   3.165    3730.00   3.880
  5400.00   2.368    4840.00   2.702    4280.00   3.175    3720.00   3.896
  5390.00   2.373    4830.00   2.709    4270.00   3.186    3710.00   3.913
  5380.00   2.378    4820.00   2.716    4260.00   3.196    3700.00   3.929
  5370.00   2.383    4810.00   2.723    4250.00   3.206    3690.00   3.946
  5360.00   2.388    4800.00   2.730    4240.00   3.217    3680.00   3.962
  5350.00   2.393    4790.00   2.737    4230.00   3.228    3670.00   3.979
  5340.00   2.399    4780.00   2.744    4220.00   3.238    3660.00   3.996
  5330.00   2.404    4770.00   2.752    4210.00   3.249    3650.00   4.013
  5320.00   2.409    4760.00   2.759    4200.00   3.260    3640.00   4.031
  5310.00   2.415    4750.00   2.766    4190.00   3.271    3630.00   4.048
  5300.00   2.420    4740.00   2.774    4180.00   3.282    3620.00   4.066
  5290.00   2.425    4730.00   2.781    4170.00   3.293    3610.00   4.084
  5280.00   2.431    4720.00   2.789    4160.00   3.304    3600.00   4.102
  5270.00   2.436    4710.00   2.796    4150.00   3.315    3590.00   4.120
  5260.00   2.442    4700.00   2.804    4140.00   3.326    3580.00   4.139
  5250.00   2.447    4690.00   2.812    4130.00   3.338    3570.00   4.157
  5240.00   2.453    4680.00   2.819    4120.00   3.349    3560.00   4.176
  5230.00   2.458    4670.00   2.827    4110.00   3.361    3550.00   4.195
  5220.00   2.464    4660.00   2.835    4100.00   3.373    3540.00   4.214
  5210.00   2.469    4650.00   2.843    4090.00   3.384    3530.00   4.234
  5200.00   2.475    4640.00   2.851    4080.00   3.396    3520.00   4.253
  5190.00   2.481    4630.00   2.859    4070.00   3.408    3510.00   4.273
  5180.00   2.486    4620.00   2.867    4060.00   3.420    3500.00   4.293
  5170.00   2.492    4610.00   2.875    4050.00   3.432    3490.00   4.313
  5160.00   2.498    4600.00   2.883    4040.00   3.445    3480.00   4.333
  5150.00   2.504    4590.00   2.891    4030.00   3.457    3470.00   4.354
  5140.00   2.509    4580.00   2.899    4020.00   3.469    3460.00   4.375
  5130.00   2.515    4570.00   2.908    4010.00   3.482    3450.00   4.396
  5120.00   2.521    4560.00   2.916    4000.00   3.495    3440.00   4.417
  5110.00   2.527    4550.00   2.925    3990.00   3.507    3430.00   4.438
  5100.00   2.533    4540.00   2.933    3980.00   3.520    3420.00   4.460
  5090.00   2.539    4530.00   2.942    3970.00   3.533    3410.00   4.482
  5080.00   2.545    4520.00   2.950    3960.00   3.546    3400.00   4.504
  5070.00   2.551    4510.00   2.959    3950.00   3.559    3390.00   4.526
  5060.00   2.557    4500.00   2.968    3940.00   3.573    3380.00   4.549


  3370.00   4.572    2810.00   6.414    2250.00  10.851    1690.00  27.401
  3360.00   4.595    2800.00   6.462    2240.00  10.983    1680.00  28.021
  3350.00   4.618    2790.00   6.510    2230.00  11.119    1670.00  28.661
  3340.00   4.642    2780.00   6.558    2220.00  11.257    1660.00  29.324
  3330.00   4.666    2770.00   6.608    2210.00  11.399    1650.00  30.010
  3320.00   4.690    2760.00   6.658    2200.00  11.544    1640.00  30.720
  3310.00   4.714    2750.00   6.709    2190.00  11.692    1630.00  31.455
  3300.00   4.739    2740.00   6.761    2180.00  11.844    1620.00  32.217
  3290.00   4.764    2730.00   6.814    2170.00  11.999    1610.00  33.005
  3280.00   4.789    2720.00   6.867    2160.00  12.158    1600.00  33.823
  3270.00   4.815    2710.00   6.922    2150.00  12.321    1590.00  34.670
  3260.00   4.841    2700.00   6.977    2140.00  12.487    1580.00  35.548
  3250.00   4.867    2690.00   7.033    2130.00  12.658    1570.00  36.458
  3240.00   4.893    2680.00   7.090    2120.00  12.833    1560.00  37.403
  3230.00   4.920    2670.00   7.149    2110.00  13.013    1550.00  38.383
  3220.00   4.947    2660.00   7.208    2100.00  13.196    1540.00  39.400
  3210.00   4.974    2650.00   7.268    2090.00  13.385    1530.00  40.456
  3200.00   5.002    2640.00   7.329    2080.00  13.578    1520.00  41.552
  3190.00   5.030    2630.00   7.391    2070.00  13.776    1510.00  42.691
  3180.00   5.058    2620.00   7.454    2060.00  13.979    1500.00  43.874
  3170.00   5.087    2610.00   7.518    2050.00  14.188    1490.00  45.103
  3160.00   5.116    2600.00   7.583    2040.00  14.402    1480.00  46.382
  3150.00   5.146    2590.00   7.650    2030.00  14.621    1470.00  47.711
  3140.00   5.175    2580.00   7.717    2020.00  14.846    1460.00  49.093
  3130.00   5.206    2570.00   7.786    2010.00  15.078    1450.00  50.532
  3120.00   5.236    2560.00   7.856    2000.00  15.315    1440.00  52.029
  3110.00   5.267    2550.00   7.927    1990.00  15.559    1430.00  53.588
  3100.00   5.298    2540.00   8.000    1980.00  15.809    1420.00  55.211
  3090.00   5.330    2530.00   8.074    1970.00  16.067    1410.00  56.902
  3080.00   5.362    2520.00   8.149    1960.00  16.331    1400.00  58.664
  3070.00   5.395    2510.00   8.226    1950.00  16.603    1390.00  60.501
  3060.00   5.428    2500.00   8.304    1940.00  16.883    1380.00  62.416
  3050.00   5.461    2490.00   8.383    1930.00  17.170    1370.00  64.413
  3040.00   5.495    2480.00   8.464    1920.00  17.466    1360.00  66.497
  3030.00   5.529    2470.00   8.547    1910.00  17.770    1350.00  68.671
  3020.00   5.564    2460.00   8.631    1900.00  18.082    1340.00  70.942
  3010.00   5.599    2450.00   8.717    1890.00  18.404    1330.00  73.313
  3000.00   5.634    2440.00   8.804    1880.00  18.736    1320.00  75.789
  2990.00   5.671    2430.00   8.894    1870.00  19.077    1310.00  78.378
  2980.00   5.707    2420.00   8.984    1860.00  19.428    1300.00  81.083
  2970.00   5.744    2410.00   9.077    1850.00  19.790    1290.00  83.912
  2960.00   5.782    2400.00   9.172    1840.00  20.163    1280.00  86.871
  2950.00   5.820    2390.00   9.268    1830.00  20.547    1270.00  89.968
  2940.00   5.859    2380.00   9.367    1820.00  20.943    1260.00  93.209
  2930.00   5.898    2370.00   9.467    1810.00  21.352    1250.00  96.603
  2920.00   5.938    2360.00   9.569    1800.00  21.773    1240.00  100.158
  2910.00   5.978    2350.00   9.674    1790.00  22.207    1230.00  103.882
  2900.00   6.019    2340.00   9.781    1780.00  22.655    1220.00  107.787
  2890.00   6.060    2330.00   9.890    1770.00  23.117    1210.00  111.881
  2880.00   6.102    2320.00  10.001    1760.00  23.594    1200.00  116.175
  2870.00   6.145    2310.00  10.115    1750.00  24.086    1190.00  120.681
  2860.00   6.188    2300.00  10.231    1740.00  24.595    1180.00  125.411
  2850.00   6.232    2290.00  10.350    1730.00  25.120    1170.00  130.378
  2840.00   6.277    2280.00  10.471    1720.00  25.662    1160.00  135.595
  2830.00   6.322    2270.00  10.595    1710.00  26.223    1150.00  141.078
  2820.00   6.368    2260.00  10.721    1700.00  26.802    1140.00  146.842


  1130.00  152.904
  1120.00  159.281
  1110.00  165.993
  1100.00  173.060
  1090.00  180.504
  1080.00  188.347
  1070.00  196.615
  1060.00  205.335
  1050.00  214.533
  1040.00  224.242
  1030.00  234.493
  1020.00  245.321
  1010.00  256.763
  1000.00  268.860
  990.00  281.654
  980.00  295.190
  970.00  309.520
